Year,Industry,Employed
Unnamed: 51,"Food, Beverages & Tobacco",2.6
Unnamed: 51,Paper/Rubber/Plastic Products & Printing,1.5
Unnamed: 51,"Petroleum, Chemical & Pharmaceutical Products",0.8
Unnamed: 51,"Fabricated Metal Products, Machinery & Equipment",1.2
Unnamed: 51,"Electronic, Computer & Optical Products",1.2
Unnamed: 51,Transport Equipment,1.1
Unnamed: 51,Other Manufacturing Industries,1.2
Unnamed: 51,Construction,1.6
Unnamed: 51,Wholesale Trade,1.4
Unnamed: 51,Retail Trade,4.2
Unnamed: 51,Land Transport & Supporting Services,1.4
Unnamed: 51,Water Transport & Supporting Services,1.1
Unnamed: 51,Air Transport & Supporting Services,0.9
Unnamed: 51,Other Transportation & Storage Services,1.8
Unnamed: 51,Accommodation,2.1
Unnamed: 51,Food & Beverage Services,4.3
Unnamed: 51,"Telecommunications, Broadcasting & Publishing",1.5
Unnamed: 51,IT & Other Information Services,2.0
Unnamed: 51,Financial Services,1.4
Unnamed: 51,Insurance Services,1.7
Unnamed: 51,Real Estate Services,3.5
Unnamed: 51,"Legal, Accounting & Management Services",1.6
Unnamed: 51,Architectural & Engineering Services,1.5
Unnamed: 51,Other Professional Services,2.2
Unnamed: 51,Security & Investigation,4.5
Unnamed: 51,Cleaning & Landscaping,4.9
Unnamed: 51,Other Administrative & Support Services,2.6
Unnamed: 51,Public Administration & Education,0.5
Unnamed: 51,Health & Social Services,1.1
Unnamed: 51,"Arts, Entertainment & Recreation",1.5
Unnamed: 51,"Other Community, Social & Personal Services",2.2
Unnamed: 51,Others,1.4
Unnamed: 51,"Professionals, Managers, Executives & Technicians",1.2
Unnamed: 51,"Clerical, Sales & Service Workers",2.8
Unnamed: 51,"Production & Transport Operators, Cleaners & Labourers",1.8
Unnamed: 52,"Food, Beverages & Tobacco",3.2
Unnamed: 52,Paper/Rubber/Plastic Products & Printing,2.4
Unnamed: 52,"Petroleum, Chemical & Pharmaceutical Products",1.0
Unnamed: 52,"Fabricated Metal Products, Machinery & Equipment",1.6
Unnamed: 52,"Electronic, Computer & Optical Products",1.6
Unnamed: 52,Transport Equipment,1.2
Unnamed: 52,Other Manufacturing Industries,1.7
Unnamed: 52,Construction,1.8
Unnamed: 52,Wholesale Trade,2.2
Unnamed: 52,Retail Trade,4.2
Unnamed: 52,Land Transport & Supporting Services,1.8
Unnamed: 52,Water Transport & Supporting Services,1.3
Unnamed: 52,Air Transport & Supporting Services,0.9
Unnamed: 52,Other Transportation & Storage Services,2.5
Unnamed: 52,Accommodation,3.2
Unnamed: 52,Food & Beverage Services,4.8
Unnamed: 52,"Telecommunications, Broadcasting & Publishing",1.9
Unnamed: 52,IT & Other Information Services,2.5
Unnamed: 52,Financial Services,1.9
Unnamed: 52,Insurance Services,1.9
Unnamed: 52,Real Estate Services,3.3
Unnamed: 52,"Legal, Accounting & Management Services",2.3
Unnamed: 52,Architectural & Engineering Services,1.5
Unnamed: 52,Other Professional Services,2.2
Unnamed: 52,Security & Investigation,4.2
Unnamed: 52,Cleaning & Landscaping,5.2
Unnamed: 52,Other Administrative & Support Services,3.5
Unnamed: 52,Public Administration & Education,0.8
Unnamed: 52,Health & Social Services,1.3
Unnamed: 52,"Arts, Entertainment & Recreation",2.3
Unnamed: 52,"Other Community, Social & Personal Services",2.8
Unnamed: 52,Others,2.1
Unnamed: 52,"Professionals, Managers, Executives & Technicians",1.6
Unnamed: 52,"Clerical, Sales & Service Workers",3.2
Unnamed: 52,"Production & Transport Operators, Cleaners & Labourers",2.1
Unnamed: 53,"Food, Beverages & Tobacco",3.0
Unnamed: 53,Paper/Rubber/Plastic Products & Printing,2.5
Unnamed: 53,"Petroleum, Chemical & Pharmaceutical Products",0.9
Unnamed: 53,"Fabricated Metal Products, Machinery & Equipment",1.8
Unnamed: 53,"Electronic, Computer & Optical Products",1.9
Unnamed: 53,Transport Equipment,1.4
Unnamed: 53,Other Manufacturing Industries,1.8
Unnamed: 53,Construction,2.0
Unnamed: 53,Wholesale Trade,2.7
Unnamed: 53,Retail Trade,4.9
Unnamed: 53,Land Transport & Supporting Services,2.0
Unnamed: 53,Water Transport & Supporting Services,1.5
Unnamed: 53,Air Transport & Supporting Services,0.7
Unnamed: 53,Other Transportation & Storage Services,2.6
Unnamed: 53,Accommodation,3.6
Unnamed: 53,Food & Beverage Services,4.1
Unnamed: 53,"Telecommunications, Broadcasting & Publishing",1.8
Unnamed: 53,IT & Other Information Services,2.9
Unnamed: 53,Financial Services,1.9
Unnamed: 53,Insurance Services,2.0
Unnamed: 53,Real Estate Services,3.2
Unnamed: 53,"Legal, Accounting & Management Services",2.4
Unnamed: 53,Architectural & Engineering Services,1.6
Unnamed: 53,Other Professional Services,2.5
Unnamed: 53,Security & Investigation,5.1
Unnamed: 53,Cleaning & Landscaping,5.0
Unnamed: 53,Other Administrative & Support Services,3.4
Unnamed: 53,Public Administration & Education,0.7
Unnamed: 53,Health & Social Services,1.4
Unnamed: 53,"Arts, Entertainment & Recreation",2.2
Unnamed: 53,"Other Community, Social & Personal Services",2.6
Unnamed: 53,Others,1.6
Unnamed: 53,"Professionals, Managers, Executives & Technicians",1.6
Unnamed: 53,"Clerical, Sales & Service Workers",3.3
Unnamed: 53,"Production & Transport Operators, Cleaners & Labourers",2.3
Unnamed: 54,"Food, Beverages & Tobacco",2.5
Unnamed: 54,Paper/Rubber/Plastic Products & Printing,2.0
Unnamed: 54,"Petroleum, Chemical & Pharmaceutical Products",0.7
Unnamed: 54,"Fabricated Metal Products, Machinery & Equipment",1.5
Unnamed: 54,"Electronic, Computer & Optical Products",1.6
Unnamed: 54,Transport Equipment,1.2
Unnamed: 54,Other Manufacturing Industries,1.6
Unnamed: 54,Construction,1.7
Unnamed: 54,Wholesale Trade,2.3
Unnamed: 54,Retail Trade,5.3
Unnamed: 54,Land Transport & Supporting Services,1.7
Unnamed: 54,Water Transport & Supporting Services,1.0
Unnamed: 54,Air Transport & Supporting Services,0.9
Unnamed: 54,Other Transportation & Storage Services,2.4
Unnamed: 54,Accommodation,3.3
Unnamed: 54,Food & Beverage Services,4.5
Unnamed: 54,"Telecommunications, Broadcasting & Publishing",1.3
Unnamed: 54,IT & Other Information Services,2.4
Unnamed: 54,Financial Services,1.3
Unnamed: 54,Insurance Services,1.4
Unnamed: 54,Real Estate Services,3.1
Unnamed: 54,"Legal, Accounting & Management Services",2.2
Unnamed: 54,Architectural & Engineering Services,1.4
Unnamed: 54,Other Professional Services,1.8
Unnamed: 54,Security & Investigation,3.5
Unnamed: 54,Cleaning & Landscaping,5.4
Unnamed: 54,Other Administrative & Support Services,2.8
Unnamed: 54,Public Administration & Education,0.7
Unnamed: 54,Health & Social Services,1.5
Unnamed: 54,"Arts, Entertainment & Recreation",2.1
Unnamed: 54,"Other Community, Social & Personal Services",2.7
Unnamed: 54,Others,1.2
Unnamed: 54,"Professionals, Managers, Executives & Technicians",1.3
Unnamed: 54,"Clerical, Sales & Service Workers",3.2
Unnamed: 54,"Production & Transport Operators, Cleaners & Labourers",2.1
Unnamed: 55,"Food, Beverages & Tobacco",2.2
Unnamed: 55,Paper/Rubber/Plastic Products & Printing,1.3
Unnamed: 55,"Petroleum, Chemical & Pharmaceutical Products",0.7
Unnamed: 55,"Fabricated Metal Products, Machinery & Equipment",1.1
Unnamed: 55,"Electronic, Computer & Optical Products",1.1
Unnamed: 55,Transport Equipment,1.3
Unnamed: 55,Other Manufacturing Industries,1.1
Unnamed: 55,Construction,1.7
Unnamed: 55,Wholesale Trade,2.0
Unnamed: 55,Retail Trade,3.6
Unnamed: 55,Land Transport & Supporting Services,1.4
Unnamed: 55,Water Transport & Supporting Services,1.0
Unnamed: 55,Air Transport & Supporting Services,0.6
Unnamed: 55,Other Transportation & Storage Services,1.6
Unnamed: 55,Accommodation,2.6
Unnamed: 55,Food & Beverage Services,4.0
Unnamed: 55,"Telecommunications, Broadcasting & Publishing",1.1
Unnamed: 55,IT & Other Information Services,2.1
Unnamed: 55,Financial Services,1.2
Unnamed: 55,Insurance Services,1.3
Unnamed: 55,Real Estate Services,2.9
Unnamed: 55,"Legal, Accounting & Management Services",2.0
Unnamed: 55,Architectural & Engineering Services,1.2
Unnamed: 55,Other Professional Services,2.0
Unnamed: 55,Security & Investigation,2.7
Unnamed: 55,Cleaning & Landscaping,4.9
Unnamed: 55,Other Administrative & Support Services,3.1
Unnamed: 55,Public Administration & Education,0.4
Unnamed: 55,Health & Social Services,0.9
Unnamed: 55,"Arts, Entertainment & Recreation",1.5
Unnamed: 55,"Other Community, Social & Personal Services",1.9
Unnamed: 55,Others,1.7
Unnamed: 55,"Professionals, Managers, Executives & Technicians",1.1
Unnamed: 55,"Clerical, Sales & Service Workers",2.5
Unnamed: 55,"Production & Transport Operators, Cleaners & Labourers",1.8
Unnamed: 56,"Food, Beverages & Tobacco",2.5
Unnamed: 56,Paper/Rubber/Plastic Products & Printing,1.7
Unnamed: 56,"Petroleum, Chemical & Pharmaceutical Products",0.8
Unnamed: 56,"Fabricated Metal Products, Machinery & Equipment",1.5
Unnamed: 56,"Electronic, Computer & Optical Products",1.6
Unnamed: 56,Transport Equipment,1.4
Unnamed: 56,Other Manufacturing Industries,1.4
Unnamed: 56,Construction,1.6
Unnamed: 56,Wholesale Trade,1.7
Unnamed: 56,Retail Trade,3.8
Unnamed: 56,Land Transport & Supporting Services,1.8
Unnamed: 56,Water Transport & Supporting Services,1.1
Unnamed: 56,Air Transport & Supporting Services,0.7
Unnamed: 56,Other Transportation & Storage Services,1.9
Unnamed: 56,Accommodation,2.7
Unnamed: 56,Food & Beverage Services,4.3
Unnamed: 56,"Telecommunications, Broadcasting & Publishing",1.3
Unnamed: 56,IT & Other Information Services,2.1
Unnamed: 56,Financial Services,1.2
Unnamed: 56,Insurance Services,1.4
Unnamed: 56,Real Estate Services,3.2
Unnamed: 56,"Legal, Accounting & Management Services",2.1
Unnamed: 56,Architectural & Engineering Services,1.4
Unnamed: 56,Other Professional Services,2.0
Unnamed: 56,Security & Investigation,3.7
Unnamed: 56,Cleaning & Landscaping,3.9
Unnamed: 56,Other Administrative & Support Services,3.1
Unnamed: 56,Public Administration & Education,0.6
Unnamed: 56,Health & Social Services,1.2
Unnamed: 56,"Arts, Entertainment & Recreation",2.2
Unnamed: 56,"Other Community, Social & Personal Services",2.5
Unnamed: 56,Others,1.8
Unnamed: 56,"Professionals, Managers, Executives & Technicians",1.2
Unnamed: 56,"Clerical, Sales & Service Workers",2.8
Unnamed: 56,"Production & Transport Operators, Cleaners & Labourers",2.0
Unnamed: 57,"Food, Beverages & Tobacco",3.4
Unnamed: 57,Paper/Rubber/Plastic Products & Printing,1.4
Unnamed: 57,"Petroleum, Chemical & Pharmaceutical Products",0.6
Unnamed: 57,"Fabricated Metal Products, Machinery & Equipment",1.8
Unnamed: 57,"Electronic, Computer & Optical Products",1.4
Unnamed: 57,Transport Equipment,1.5
Unnamed: 57,Other Manufacturing Industries,1.7
Unnamed: 57,Construction,1.7
Unnamed: 57,Wholesale Trade,1.5
Unnamed: 57,Retail Trade,3.6
Unnamed: 57,Land Transport & Supporting Services,1.5
Unnamed: 57,Water Transport & Supporting Services,0.8
Unnamed: 57,Air Transport & Supporting Services,0.4
Unnamed: 57,Other Transportation & Storage Services,1.9
Unnamed: 57,Accommodation,2.4
Unnamed: 57,Food & Beverage Services,4.6
Unnamed: 57,"Telecommunications, Broadcasting & Publishing",1.1
Unnamed: 57,IT & Other Information Services,1.8
Unnamed: 57,Financial Services,1.1
Unnamed: 57,Insurance Services,1.6
Unnamed: 57,Real Estate Services,2.7
Unnamed: 57,"Legal, Accounting & Management Services",1.7
Unnamed: 57,Architectural & Engineering Services,1.1
Unnamed: 57,Other Professional Services,1.7
Unnamed: 57,Security & Investigation,3.2
Unnamed: 57,Cleaning & Landscaping,4.0
Unnamed: 57,Other Administrative & Support Services,2.3
Unnamed: 57,Public Administration & Education,0.6
Unnamed: 57,Health & Social Services,1.2
Unnamed: 57,"Arts, Entertainment & Recreation",1.7
Unnamed: 57,"Other Community, Social & Personal Services",2.6
Unnamed: 57,Others,2.0
Unnamed: 57,"Professionals, Managers, Executives & Technicians",1.1
Unnamed: 57,"Clerical, Sales & Service Workers",2.7
Unnamed: 57,"Production & Transport Operators, Cleaners & Labourers",1.9
Unnamed: 58,"Food, Beverages & Tobacco",2.6
Unnamed: 58,Paper/Rubber/Plastic Products & Printing,1.7
Unnamed: 58,"Petroleum, Chemical & Pharmaceutical Products",0.6
Unnamed: 58,"Fabricated Metal Products, Machinery & Equipment",1.6
Unnamed: 58,"Electronic, Computer & Optical Products",1.4
Unnamed: 58,Transport Equipment,1.8
Unnamed: 58,Other Manufacturing Industries,1.7
Unnamed: 58,Construction,1.7
Unnamed: 58,Wholesale Trade,1.5
Unnamed: 58,Retail Trade,4.1
Unnamed: 58,Land Transport & Supporting Services,1.6
Unnamed: 58,Water Transport & Supporting Services,1.1
Unnamed: 58,Air Transport & Supporting Services,0.5
Unnamed: 58,Other Transportation & Storage Services,1.8
Unnamed: 58,Accommodation,1.9
Unnamed: 58,Food & Beverage Services,4.2
Unnamed: 58,"Telecommunications, Broadcasting & Publishing",1.3
Unnamed: 58,IT & Other Information Services,1.8
Unnamed: 58,Financial Services,0.9
Unnamed: 58,Insurance Services,1.3
Unnamed: 58,Real Estate Services,2.7
Unnamed: 58,"Legal, Accounting & Management Services",1.9
Unnamed: 58,Architectural & Engineering Services,1.3
Unnamed: 58,Other Professional Services,1.3
Unnamed: 58,Security & Investigation,3.1
Unnamed: 58,Cleaning & Landscaping,3.6
Unnamed: 58,Other Administrative & Support Services,2.3
Unnamed: 58,Public Administration & Education,0.7
Unnamed: 58,Health & Social Services,1.2
Unnamed: 58,"Arts, Entertainment & Recreation",2.0
Unnamed: 58,"Other Community, Social & Personal Services",2.4
Unnamed: 58,Others,2.4
Unnamed: 58,"Professionals, Managers, Executives & Technicians",1.0
Unnamed: 58,"Clerical, Sales & Service Workers",2.7
Unnamed: 58,"Production & Transport Operators, Cleaners & Labourers",2.0
Unnamed: 59,"Food, Beverages & Tobacco",2.3
Unnamed: 59,Paper/Rubber/Plastic Products & Printing,1.3
Unnamed: 59,"Petroleum, Chemical & Pharmaceutical Products",0.6
Unnamed: 59,"Fabricated Metal Products, Machinery & Equipment",1.4
Unnamed: 59,"Electronic, Computer & Optical Products",1.0
Unnamed: 59,Transport Equipment,1.3
Unnamed: 59,Other Manufacturing Industries,1.3
Unnamed: 59,Construction,1.5
Unnamed: 59,Wholesale Trade,1.4
Unnamed: 59,Retail Trade,3.5
Unnamed: 59,Land Transport & Supporting Services,1.6
Unnamed: 59,Water Transport & Supporting Services,1.1
Unnamed: 59,Air Transport & Supporting Services,0.4
Unnamed: 59,Other Transportation & Storage Services,1.7
Unnamed: 59,Accommodation,1.7
Unnamed: 59,Food & Beverage Services,3.8
Unnamed: 59,"Telecommunications, Broadcasting & Publishing",1.2
Unnamed: 59,IT & Other Information Services,2.0
Unnamed: 59,Financial Services,1.0
Unnamed: 59,Insurance Services,1.4
Unnamed: 59,Real Estate Services,2.5
Unnamed: 59,"Legal, Accounting & Management Services",2.1
Unnamed: 59,Architectural & Engineering Services,1.4
Unnamed: 59,Other Professional Services,1.5
Unnamed: 59,Security & Investigation,3.3
Unnamed: 59,Cleaning & Landscaping,3.4
Unnamed: 59,Other Administrative & Support Services,2.4
Unnamed: 59,Public Administration & Education,0.4
Unnamed: 59,Health & Social Services,1.0
Unnamed: 59,"Arts, Entertainment & Recreation",1.4
Unnamed: 59,"Other Community, Social & Personal Services",2.1
Unnamed: 59,Others,1.8
Unnamed: 59,"Professionals, Managers, Executives & Technicians",1.1
Unnamed: 59,"Clerical, Sales & Service Workers",2.4
Unnamed: 59,"Production & Transport Operators, Cleaners & Labourers",1.6
Unnamed: 60,"Food, Beverages & Tobacco",2.5
Unnamed: 60,Paper/Rubber/Plastic Products & Printing,1.9
Unnamed: 60,"Petroleum, Chemical & Pharmaceutical Products",1.0
Unnamed: 60,"Fabricated Metal Products, Machinery & Equipment",1.7
Unnamed: 60,"Electronic, Computer & Optical Products",1.5
Unnamed: 60,Transport Equipment,1.3
Unnamed: 60,Other Manufacturing Industries,1.8
Unnamed: 60,Construction,1.7
Unnamed: 60,Wholesale Trade,2.0
Unnamed: 60,Retail Trade,3.6
Unnamed: 60,Land Transport & Supporting Services,2.1
Unnamed: 60,Water Transport & Supporting Services,1.3
Unnamed: 60,Air Transport & Supporting Services,0.9
Unnamed: 60,Other Transportation & Storage Services,2.2
Unnamed: 60,Accommodation,2.4
Unnamed: 60,Food & Beverage Services,4.4
Unnamed: 60,"Telecommunications, Broadcasting & Publishing",1.9
Unnamed: 60,IT & Other Information Services,2.7
Unnamed: 60,Financial Services,1.7
Unnamed: 60,Insurance Services,2.2
Unnamed: 60,Real Estate Services,3.0
Unnamed: 60,"Legal, Accounting & Management Services",2.1
Unnamed: 60,Architectural & Engineering Services,2.0
Unnamed: 60,Other Professional Services,2.4
Unnamed: 60,Security & Investigation,3.8
Unnamed: 60,Cleaning & Landscaping,3.9
Unnamed: 60,Other Administrative & Support Services,3.0
Unnamed: 60,Public Administration & Education,0.8
Unnamed: 60,Health & Social Services,1.6
Unnamed: 60,"Arts, Entertainment & Recreation",2.5
Unnamed: 60,"Other Community, Social & Personal Services",2.6
Unnamed: 60,Others,2.2
Unnamed: 60,"Professionals, Managers, Executives & Technicians",1.6
Unnamed: 60,"Clerical, Sales & Service Workers",2.9
Unnamed: 60,"Production & Transport Operators, Cleaners & Labourers",1.9
Unnamed: 61,"Food, Beverages & Tobacco",3.0
Unnamed: 61,Paper/Rubber/Plastic Products & Printing,2.2
Unnamed: 61,"Petroleum, Chemical & Pharmaceutical Products",1.3
Unnamed: 61,"Fabricated Metal Products, Machinery & Equipment",2.0
Unnamed: 61,"Electronic, Computer & Optical Products",1.9
Unnamed: 61,Transport Equipment,1.7
Unnamed: 61,Other Manufacturing Industries,2.0
Unnamed: 61,Construction,1.9
Unnamed: 61,Wholesale Trade,2.4
Unnamed: 61,Retail Trade,4.4
Unnamed: 61,Land Transport & Supporting Services,2.7
Unnamed: 61,Water Transport & Supporting Services,1.5
Unnamed: 61,Air Transport & Supporting Services,0.6
Unnamed: 61,Other Transportation & Storage Services,2.5
Unnamed: 61,Accommodation,2.9
Unnamed: 61,Food & Beverage Services,5.1
Unnamed: 61,"Telecommunications, Broadcasting & Publishing",2.2
Unnamed: 61,IT & Other Information Services,2.7
Unnamed: 61,Financial Services,1.7
Unnamed: 61,Insurance Services,2.4
Unnamed: 61,Real Estate Services,3.3
Unnamed: 61,"Legal, Accounting & Management Services",2.5
Unnamed: 61,Architectural & Engineering Services,2.2
Unnamed: 61,Other Professional Services,2.7
Unnamed: 61,Security & Investigation,4.6
Unnamed: 61,Cleaning & Landscaping,4.8
Unnamed: 61,Other Administrative & Support Services,3.1
Unnamed: 61,Public Administration & Education,0.7
Unnamed: 61,Health & Social Services,1.4
Unnamed: 61,"Arts, Entertainment & Recreation",3.0
Unnamed: 61,"Other Community, Social & Personal Services",3.4
Unnamed: 61,Others,2.4
Unnamed: 61,"Professionals, Managers, Executives & Technicians",1.7
Unnamed: 61,"Clerical, Sales & Service Workers",3.4
Unnamed: 61,"Production & Transport Operators, Cleaners & Labourers",2.2
